transaction_id,transaction_date,customer_id,customer_name,region,city,category,product_name,quantity,unit_price,unit_cost,discount_pct,gross_amount,discount_amount,net_amount,profit,payment_method,return_flag
TXN002815,2023-02-19,CUST0341,Rekha Srivastava,South,Chennai,Cosmetics,Moisturiser 50g,2,511.46,272.32,0.0,1022.92,0.0,1022.92,478.28,Credit Card,0
TXN002816,2024-10-13,CUST0488,Suresh Pillai,South,Bangalore,Sports,Badminton Racket,2,1562.32,901.52,0.0,3124.64,0.0,3124.64,1321.6,Net Banking,0
TXN002817,2024-02-27,CUST0120,Pooja Nair,West,Surat,Clothing,Saree,3,5352.22,2535.87,0.1,16056.66,1605.67,14450.99,6843.38,Net Banking,0
TXN002818,2023-07-10,CUST0158,Sanjay Yadav,West,Surat,Groceries,Sugar 1kg,1,54.54,42.57,0.05,54.54,2.73,51.81,9.24,Cash,0
TXN002819,2024-10-25,CUST0350,Nikhil Dubey,South,Kochi,Sports,Running Shoes,1,5337.6,3166.83,0.0,5337.6,0.0,5337.6,2170.77,Net Banking,0
TXN002820,2023-11-06,CUST0478,Sanjay Yadav,Central,Indore,Groceries,Sugar 1kg,3,56.59,42.41,0.0,169.77,0.0,169.77,42.54,UPI,0
TXN002821,2023-08-11,CUST0335,Vijay Singh,Central,Gwalior,Cosmetics,Lipstick,2,598.73,308.83,0.0,1197.46,0.0,1197.46,579.8,Credit Card,0
TXN002822,2023-01-11,CUST0393,Ravi Chandra,West,Nagpur,Electronics,Wireless Earbuds,3,3817.84,2240.29,0.0,11453.52,0.0,11453.52,4732.65,UPI,0
TXN002823,2024-11-14,CUST0125,Rekha Srivastava,Central,Bhopal,Electronics,Router,4,2718.42,1932.09,0.0,10873.68,0.0,10873.68,3145.32,Credit Card,0
TXN002824,2024-07-27,CUST0397,Sanjay Yadav,South,Bangalore,Clothing,Winter Jacket,2,3923.69,2198.15,0.1,7847.38,784.74,7062.64,2666.34,Cash,1
TXN002825,2024-11-22,CUST0257,Kavita Joshi,South,Mysore,Furniture,Sofa Set,5,38444.13,24667.67,0.05,192220.65,9611.03,182609.62,59271.27,Cash,1
TXN002826,2023-12-04,CUST0470,Geeta Bhatt,West,Ahmedabad,Cosmetics,Foundation,1,943.4,524.73,0.15,943.4,141.51,801.89,277.16,Debit Card,0
TXN002827,2024-04-16,CUST0246,Harish Agarwal,Central,Bhopal,Electronics,Tablet,1,17455.76,12918.57,0.15,17455.76,2618.36,14837.4,1918.83,UPI,0
TXN002828,2023-09-19,CUST0055,Sanjay Yadav,East,Bhubaneswar,Furniture,Wooden Desk,4,11698.1,8263.57,0.05,46792.4,2339.62,44452.78,11398.5,UPI,0
TXN002829,2023-09-15,CUST0367,Sneha Gupta,South,Bangalore,Electronics,Tablet,4,18477.27,12955.6,0.05,73909.08,3695.45,70213.63,18391.23,Debit Card,0
TXN002830,2023-09-13,CUST0412,Arjun Reddy,Central,Bhopal,Sports,Badminton Racket,4,1502.21,923.98,0.0,6008.84,0.0,6008.84,2312.92,UPI,0
TXN002831,2023-04-14,CUST0096,Nikhil Dubey,East,Ranchi,Groceries,Basmati Rice 5kg,1,494.25,317.67,0.2,494.25,98.85,395.4,77.73,Net Banking,0
TXN002832,2024-05-02,CUST0400,Sanjay Yadav,West,Pune,Clothing,Winter Jacket,2,4201.92,2225.32,0.0,8403.84,0.0,8403.84,3953.2,Credit Card,0
TXN002833,2024-07-15,CUST0078,Vijay Singh,West,Mumbai,Cosmetics,Hair Serum 100ml,1,750.39,389.04,0.0,750.39,0.0,750.39,361.35,Net Banking,0
TXN002834,2023-10-01,CUST0068,Lakshmi Rao,East,Ranchi,Furniture,Bookshelf,2,6777.68,4370.65,0.2,13555.36,2711.07,10844.29,2102.99,Cash,0
TXN002835,2023-12-26,CUST0483,Swati Kapoor,West,Mumbai,Electronics,Tablet,3,18460.26,12761.12,0.0,55380.78,0.0,55380.78,17097.42,Cash,0
TXN002836,2024-05-05,CUST0079,Rajesh Malhotra,East,Kolkata,Clothing,Men's T-Shirt,5,810.36,339.73,0.2,4051.8,810.36,3241.44,1542.79,Credit Card,0
TXN002837,2024-07-16,CUST0146,Kavita Joshi,East,Patna,Clothing,Winter Jacket,5,3942.54,2244.14,0.0,19712.7,0.0,19712.7,8492.0,Cash,0
TXN002838,2024-03-30,CUST0090,Kavita Joshi,North,Chandigarh,Furniture,Sofa Set,4,35408.98,23853.33,0.0,141635.92,0.0,141635.92,46222.6,Credit Card,0
TXN002839,2024-02-28,CUST0234,Vijay Singh,East,Ranchi,Electronics,Smart TV,1,34960.78,26738.16,0.05,34960.78,1748.04,33212.74,6474.58,Cash,0
TXN002840,2024-02-19,CUST0456,Divya Iyer,West,Mumbai,Clothing,Winter Jacket,1,4233.36,2148.88,0.0,4233.36,0.0,4233.36,2084.48,UPI,0
TXN002841,2023-02-12,CUST0197,Suresh Pillai,North,Lucknow,Furniture,Office Chair,1,8181.12,5807.85,0.2,8181.12,1636.22,6544.9,737.05,Net Banking,0
TXN002842,2023-07-04,CUST0323,Swati Kapoor,East,Bhubaneswar,Sports,Yoga Mat,1,956.57,563.83,0.0,956.57,0.0,956.57,392.74,Debit Card,0
TXN002843,2023-10-16,CUST0441,Sneha Gupta,East,Kolkata,Furniture,Bookshelf,2,6606.3,4445.14,0.0,13212.6,0.0,13212.6,4322.32,Net Banking,0
TXN002844,2023-06-01,CUST0170,Pallavi Shah,West,Ahmedabad,Furniture,Wardrobe,2,18526.47,11880.72,0.15,37052.94,5557.94,31495.0,7733.56,Cash,0
TXN002845,2023-05-27,CUST0026,Sunita Mishra,East,Kolkata,Cosmetics,Face Wash 100ml,2,306.67,162.68,0.0,613.34,0.0,613.34,287.98,Credit Card,0
TXN002846,2024-02-05,CUST0363,Arun Patil,South,Chennai,Furniture,Wooden Desk,2,12775.12,8248.32,0.05,25550.24,1277.51,24272.73,7776.09,Debit Card,0
TXN002847,2023-07-18,CUST0476,Suresh Pillai,North,Delhi,Sports,Badminton Racket,2,1597.42,887.23,0.05,3194.84,159.74,3035.1,1260.64,Cash,0
TXN002848,2023-05-31,CUST0175,Nikhil Dubey,West,Mumbai,Cosmetics,Lipstick,1,608.66,302.77,0.0,608.66,0.0,608.66,305.89,Net Banking,0
TXN002849,2024-11-27,CUST0195,Deepak Tiwari,South,Chennai,Cosmetics,Hair Serum 100ml,3,731.36,408.32,0.0,2194.08,0.0,2194.08,969.12,Cash,0
TXN002850,2024-09-11,CUST0397,Ravi Chandra,North,Lucknow,Sports,Cricket Bat,1,3071.09,1825.87,0.15,3071.09,460.66,2610.43,784.56,Credit Card,0
TXN002851,2024-12-19,CUST0097,Kavita Joshi,North,Lucknow,Cosmetics,Lipstick,4,638.63,311.98,0.1,2554.52,255.45,2299.07,1051.15,Cash,0
TXN002852,2023-08-05,CUST0132,Pallavi Shah,West,Ahmedabad,Cosmetics,Foundation,1,857.82,523.19,0.2,857.82,171.56,686.26,163.07,Debit Card,0
TXN002853,2023-12-25,CUST0255,Swati Kapoor,East,Patna,Clothing,Saree,2,5379.63,2495.06,0.15,10759.26,1613.89,9145.37,4155.25,UPI,0
TXN002854,2023-01-07,CUST0076,Harish Agarwal,West,Pune,Electronics,Smart TV,2,36074.42,27239.81,0.05,72148.84,3607.44,68541.4,14061.78,Credit Card,0
TXN002855,2024-08-17,CUST0492,Amit Kumar,South,Kochi,Electronics,Smartphone,4,23070.24,17293.39,0.2,92280.96,18456.19,73824.77,4651.21,Cash,0
TXN002856,2024-06-08,CUST0430,Rahul Sharma,North,Delhi,Electronics,Wireless Earbuds,2,3790.23,2238.01,0.05,7580.46,379.02,7201.44,2725.42,Net Banking,0
TXN002857,2024-08-26,CUST0354,Kiran Bose,Central,Bhopal,Sports,Cricket Bat,1,3241.48,1853.42,0.05,3241.48,162.07,3079.41,1225.99,Credit Card,0
TXN002858,2023-12-19,CUST0143,Rekha Srivastava,Central,Varanasi,Furniture,Sofa Set,2,37718.47,24410.25,0.0,75436.94,0.0,75436.94,26616.44,Net Banking,0
TXN002859,2024-12-15,CUST0157,Meera Das,South,Bangalore,Electronics,Wireless Earbuds,1,3730.78,2213.19,0.05,3730.78,186.54,3544.24,1331.05,Cash,1
TXN002860,2024-04-05,CUST0304,Mohit Saxena,East,Ranchi,Groceries,Sugar 1kg,3,57.99,42.16,0.0,173.97,0.0,173.97,47.49,Credit Card,0
TXN002861,2023-12-29,CUST0236,Geeta Bhatt,North,Chandigarh,Groceries,Sugar 1kg,3,59.13,43.09,0.15,177.39,26.61,150.78,21.51,Debit Card,0
TXN002862,2024-11-17,CUST0137,Rajesh Malhotra,East,Kolkata,Electronics,Smart TV,6,35123.85,26877.55,0.15,210743.1,31611.47,179131.63,17866.33,Net Banking,0
TXN002863,2024-04-29,CUST0256,Suresh Pillai,Central,Bhopal,Sports,Yoga Mat,2,921.02,550.32,0.0,1842.04,0.0,1842.04,741.4,Net Banking,0
TXN002864,2024-09-20,CUST0297,Ravi Chandra,East,Ranchi,Groceries,Cooking Oil 1L,1,185.5,129.01,0.1,185.5,18.55,166.95,37.94,UPI,0
TXN002865,2023-07-01,CUST0077,Kiran Bose,North,Delhi,Sports,Yoga Mat,2,888.33,554.63,0.0,1776.66,0.0,1776.66,667.4,UPI,0
TXN002866,2023-04-02,CUST0322,Amit Kumar,Central,Gwalior,Clothing,Women's Kurti,3,1306.06,606.42,0.0,3918.18,0.0,3918.18,2098.92,Credit Card,0
TXN002867,2024-05-04,CUST0119,Kavita Joshi,North,Lucknow,Cosmetics,Foundation,1,953.58,528.83,0.0,953.58,0.0,953.58,424.75,Debit Card,0
TXN002868,2023-07-02,CUST0130,Lakshmi Rao,South,Bangalore,Clothing,Formal Shirt,1,1891.34,914.88,0.05,1891.34,94.57,1796.77,881.89,Net Banking,0
TXN002869,2023-07-10,CUST0410,Vijay Singh,West,Nagpur,Cosmetics,Hair Serum 100ml,2,676.86,393.54,0.0,1353.72,0.0,1353.72,566.64,Credit Card,0
TXN002870,2023-03-26,CUST0291,Harish Agarwal,West,Nagpur,Furniture,Bookshelf,3,7058.02,4367.18,0.0,21174.06,0.0,21174.06,8072.52,Debit Card,0
TXN002871,2024-03-25,CUST0235,Pooja Nair,North,Lucknow,Groceries,Sugar 1kg,1,56.23,42.87,0.0,56.23,0.0,56.23,13.36,Credit Card,0
TXN002872,2023-05-09,CUST0040,Amit Kumar,South,Hyderabad,Cosmetics,Lipstick,1,587.59,305.31,0.15,587.59,88.14,499.45,194.14,Debit Card,0
TXN002873,2023-02-02,CUST0360,Swati Kapoor,South,Kochi,Clothing,Men's T-Shirt,1,846.91,343.45,0.1,846.91,84.69,762.22,418.77,Debit Card,0
TXN002874,2023-12-27,CUST0194,Rajesh Malhotra,South,Mysore,Groceries,Cooking Oil 1L,2,176.39,126.88,0.1,352.78,35.28,317.5,63.74,UPI,1
TXN002875,2024-06-17,CUST0137,Geeta Bhatt,East,Kolkata,Furniture,Dining Table,2,23945.04,15128.89,0.0,47890.08,0.0,47890.08,17632.3,Cash,0
TXN002876,2023-03-11,CUST0143,Mohit Saxena,South,Kochi,Cosmetics,Hair Serum 100ml,1,713.74,402.93,0.0,713.74,0.0,713.74,310.81,Net Banking,0
TXN002877,2023-01-02,CUST0059,Rohan Mehta,Central,Bhopal,Sports,Badminton Racket,2,1561.5,923.66,0.15,3123.0,468.45,2654.55,807.23,Credit Card,0
TXN002878,2024-10-04,CUST0040,Sneha Gupta,East,Guwahati,Groceries,Cooking Oil 1L,1,185.27,132.31,0.15,185.27,27.79,157.48,25.17,Cash,0
TXN002879,2024-05-26,CUST0431,Nisha Trivedi,South,Hyderabad,Furniture,Bookshelf,1,7023.88,4591.02,0.0,7023.88,0.0,7023.88,2432.86,Credit Card,0
TXN002880,2023-11-06,CUST0493,Sneha Gupta,East,Patna,Groceries,Sugar 1kg,4,60.41,40.75,0.0,241.64,0.0,241.64,78.64,Credit Card,0
TXN002881,2023-09-14,CUST0228,Kavita Joshi,Central,Indore,Clothing,Saree,2,5116.62,2554.01,0.2,10233.24,2046.65,8186.59,3078.57,Debit Card,0
TXN002882,2024-01-30,CUST0026,Meera Das,North,Amritsar,Groceries,Whole Wheat Flour 5kg,2,255.21,184.87,0.15,510.42,76.56,433.86,64.12,Cash,0
TXN002883,2023-09-13,CUST0039,Sanjay Yadav,Central,Bhopal,Electronics,Smart TV,1,33818.87,26497.62,0.0,33818.87,0.0,33818.87,7321.25,Cash,0
TXN002884,2023-01-01,CUST0264,Priya Patel,South,Hyderabad,Cosmetics,Face Wash 100ml,1,305.92,159.03,0.05,305.92,15.3,290.62,131.59,Net Banking,0
TXN002885,2023-09-17,CUST0375,Geeta Bhatt,North,Amritsar,Cosmetics,Lipstick,2,629.62,308.79,0.0,1259.24,0.0,1259.24,641.66,Cash,0
TXN002886,2023-12-15,CUST0060,Suresh Pillai,Central,Bhopal,Groceries,Sugar 1kg,4,58.0,42.96,0.1,232.0,23.2,208.8,36.96,Net Banking,0
TXN002887,2024-01-18,CUST0044,Mohit Saxena,Central,Indore,Sports,Cricket Bat,1,3210.28,1810.01,0.0,3210.28,0.0,3210.28,1400.27,Net Banking,0
TXN002888,2024-10-20,CUST0149,Sneha Gupta,East,Bhubaneswar,Sports,Badminton Racket,2,1628.77,887.6,0.0,3257.54,0.0,3257.54,1482.34,Debit Card,0
TXN002889,2023-03-28,CUST0087,Meera Das,Central,Raipur,Cosmetics,Sunscreen SPF50,1,440.3,263.86,0.2,440.3,88.06,352.24,88.38,Debit Card,0
TXN002890,2023-05-04,CUST0462,Deepak Tiwari,North,Delhi,Furniture,Bookshelf,3,7042.78,4406.08,0.1,21128.34,2112.83,19015.51,5797.27,Debit Card,0
TXN002891,2024-03-22,CUST0238,Anita Verma,Central,Gwalior,Sports,Running Shoes,1,5156.79,3236.68,0.0,5156.79,0.0,5156.79,1920.11,Net Banking,0
TXN002892,2024-11-08,CUST0296,Sneha Gupta,East,Ranchi,Electronics,Smart TV,4,34888.9,26632.44,0.15,139555.6,20933.34,118622.26,12092.5,Debit Card,0
TXN002893,2023-06-03,CUST0207,Mohit Saxena,Central,Bhopal,Electronics,Laptop,2,48708.02,37356.42,0.0,97416.04,0.0,97416.04,22703.2,Net Banking,0
TXN002894,2023-08-30,CUST0449,Pallavi Shah,Central,Raipur,Cosmetics,Face Wash 100ml,3,316.67,156.62,0.15,950.01,142.5,807.51,337.65,Debit Card,0
TXN002895,2024-02-07,CUST0082,Kavita Joshi,North,Chandigarh,Clothing,Men's T-Shirt,2,871.38,359.82,0.0,1742.76,0.0,1742.76,1023.12,Net Banking,0
TXN002896,2023-02-10,CUST0102,Harish Agarwal,West,Surat,Electronics,Tablet,1,19186.45,13092.88,0.15,19186.45,2877.97,16308.48,3215.6,Net Banking,0
TXN002897,2024-05-20,CUST0442,Vijay Singh,West,Surat,Furniture,Bookshelf,4,7029.6,4598.59,0.05,28118.4,1405.92,26712.48,8318.12,Cash,0
TXN002898,2024-10-27,CUST0190,Swati Kapoor,East,Kolkata,Electronics,Smartphone,3,23647.45,17202.94,0.2,70942.35,14188.47,56753.88,5145.06,Cash,0
TXN002899,2024-11-20,CUST0178,Pooja Nair,Central,Varanasi,Clothing,Denim Jeans,4,2425.62,1183.91,0.05,9702.48,485.12,9217.36,4481.72,Cash,0
TXN002900,2024-11-13,CUST0371,Arun Patil,Central,Indore,Sports,Yoga Mat,1,919.51,561.35,0.2,919.51,183.9,735.61,174.26,Credit Card,0
TXN002901,2023-11-23,CUST0332,Rohan Mehta,South,Mysore,Cosmetics,Face Wash 100ml,3,325.67,160.73,0.05,977.01,48.85,928.16,445.97,Credit Card,0
TXN002902,2024-04-15,CUST0141,Anita Verma,West,Nagpur,Electronics,Smart TV,1,37894.36,27384.9,0.0,37894.36,0.0,37894.36,10509.46,Credit Card,0
TXN002903,2024-04-12,CUST0350,Ravi Chandra,South,Bangalore,Sports,Badminton Racket,1,1439.96,877.35,0.05,1439.96,72.0,1367.96,490.61,Net Banking,0
TXN002904,2023-03-24,CUST0418,Lakshmi Rao,East,Bhubaneswar,Groceries,Tea Powder 500g,1,214.23,150.88,0.0,214.23,0.0,214.23,63.35,Cash,0
TXN002905,2024-01-19,CUST0401,Divya Iyer,Central,Gwalior,Groceries,Pulses 1kg,1,145.85,102.48,0.0,145.85,0.0,145.85,43.37,UPI,0
TXN002906,2024-03-02,CUST0467,Ravi Chandra,West,Pune,Electronics,Smartphone,3,22704.55,16501.71,0.0,68113.65,0.0,68113.65,18608.52,Debit Card,0
TXN002907,2023-09-21,CUST0434,Mohit Saxena,East,Patna,Cosmetics,Moisturiser 50g,2,498.96,273.29,0.2,997.92,199.58,798.34,251.76,Credit Card,0
TXN002908,2023-12-02,CUST0057,Nisha Trivedi,East,Patna,Electronics,Wireless Earbuds,4,3542.07,2221.05,0.0,14168.28,0.0,14168.28,5284.08,Cash,0
TXN002909,2024-02-25,CUST0376,Sunita Mishra,East,Kolkata,Cosmetics,Moisturiser 50g,3,506.15,278.35,0.0,1518.45,0.0,1518.45,683.4,Cash,1
TXN002910,2023-12-10,CUST0073,Kavita Joshi,East,Kolkata,Furniture,Wooden Desk,2,12293.93,8715.01,0.0,24587.86,0.0,24587.86,7157.84,Debit Card,0
TXN002911,2024-12-19,CUST0280,Sneha Gupta,Central,Varanasi,Electronics,Router,4,2944.94,1867.68,0.2,11779.76,2355.95,9423.81,1953.09,Credit Card,0
TXN002912,2024-03-27,CUST0158,Rekha Srivastava,Central,Gwalior,Cosmetics,Sunscreen SPF50,4,465.99,265.63,0.2,1863.96,372.79,1491.17,428.65,UPI,0
TXN002913,2023-11-24,CUST0457,Mohit Saxena,North,Delhi,Clothing,Winter Jacket,3,4052.85,2233.98,0.05,12158.55,607.93,11550.62,4848.68,Credit Card,0
TXN002914,2023-11-10,CUST0499,Kavita Joshi,South,Chennai,Electronics,Laptop,1,49475.1,38008.82,0.0,49475.1,0.0,49475.1,11466.28,Cash,0
TXN002915,2023-12-09,CUST0125,Nikhil Dubey,Central,Raipur,Cosmetics,Face Wash 100ml,6,307.93,160.09,0.0,1847.58,0.0,1847.58,887.04,UPI,0
TXN002916,2024-01-17,CUST0130,Rahul Sharma,North,Delhi,Clothing,Men's T-Shirt,1,819.07,345.9,0.15,819.07,122.86,696.21,350.31,Net Banking,0
TXN002917,2023-02-16,CUST0095,Arun Patil,East,Guwahati,Electronics,Smart TV,1,35589.48,27473.92,0.0,35589.48,0.0,35589.48,8115.56,Cash,0
TXN002918,2024-09-13,CUST0160,Rekha Srivastava,North,Chandigarh,Cosmetics,Moisturiser 50g,1,546.1,276.31,0.15,546.1,81.92,464.18,187.87,UPI,0
TXN002919,2023-07-29,CUST0001,Amit Kumar,South,Bangalore,Electronics,Smart TV,1,37475.15,26666.65,0.05,37475.15,1873.76,35601.39,8934.74,Cash,0
TXN002920,2023-04-24,CUST0069,Priya Patel,South,Hyderabad,Groceries,Whole Wheat Flour 5kg,4,273.5,189.49,0.0,1094.0,0.0,1094.0,336.04,UPI,0
TXN002921,2023-05-31,CUST0251,Kiran Bose,South,Chennai,Sports,Dumbbells Set,1,3687.48,2151.22,0.0,3687.48,0.0,3687.48,1536.26,Cash,0
TXN002922,2024-09-06,CUST0233,Lakshmi Rao,Central,Gwalior,Sports,Running Shoes,3,5285.43,3277.99,0.2,15856.29,3171.26,12685.03,2851.06,UPI,0
TXN002923,2024-03-24,CUST0273,Ravi Chandra,North,Chandigarh,Sports,Running Shoes,1,5341.31,3220.44,0.0,5341.31,0.0,5341.31,2120.87,Credit Card,0
TXN002924,2024-10-20,CUST0060,Ravi Chandra,South,Bangalore,Groceries,Pulses 1kg,3,143.01,97.23,0.0,429.03,0.0,429.03,137.34,Debit Card,0
TXN002925,2024-05-28,CUST0461,Rekha Srivastava,Central,Bhopal,Cosmetics,Sunscreen SPF50,3,442.58,263.74,0.1,1327.74,132.77,1194.97,403.75,Cash,0
TXN002926,2024-08-15,CUST0413,Arjun Reddy,East,Kolkata,Clothing,Saree,1,5224.22,2441.04,0.05,5224.22,261.21,4963.01,2521.97,Net Banking,0
TXN002927,2023-07-17,CUST0424,Pooja Nair,North,Amritsar,Cosmetics,Lipstick,2,581.65,307.43,0.0,1163.3,0.0,1163.3,548.44,Net Banking,0
TXN002928,2023-08-30,CUST0117,Deepak Tiwari,West,Mumbai,Cosmetics,Hair Serum 100ml,3,697.2,388.75,0.05,2091.6,104.58,1987.02,820.77,Debit Card,0
TXN002929,2024-04-12,CUST0352,Rajesh Malhotra,North,Jaipur,Cosmetics,Face Wash 100ml,2,309.12,157.88,0.0,618.24,0.0,618.24,302.48,Debit Card,0
TXN002930,2024-10-26,CUST0019,Suresh Pillai,East,Bhubaneswar,Cosmetics,Lipstick,1,593.04,318.13,0.2,593.04,118.61,474.43,156.3,Net Banking,0
TXN002931,2024-11-24,CUST0070,Geeta Bhatt,West,Nagpur,Sports,Badminton Racket,4,1621.18,907.79,0.15,6484.72,972.71,5512.01,1880.85,Cash,0
TXN002932,2023-02-02,CUST0388,Sunita Mishra,West,Pune,Cosmetics,Sunscreen SPF50,1,428.12,266.39,0.2,428.12,85.62,342.5,76.11,Debit Card,0
TXN002933,2023-03-11,CUST0049,Rajesh Malhotra,South,Hyderabad,Furniture,Office Chair,1,8702.02,5867.11,0.0,8702.02,0.0,8702.02,2834.91,Cash,1
TXN002934,2023-11-15,CUST0492,Meera Das,West,Surat,Electronics,Wireless Earbuds,1,3544.68,2259.54,0.0,3544.68,0.0,3544.68,1285.14,Credit Card,0
TXN002935,2023-11-04,CUST0258,Suresh Pillai,West,Mumbai,Cosmetics,Lipstick,1,576.43,315.68,0.0,576.43,0.0,576.43,260.75,UPI,0
TXN002936,2023-08-25,CUST0387,Rahul Sharma,East,Guwahati,Electronics,Router,1,2779.81,1876.49,0.2,2779.81,555.96,2223.85,347.36,UPI,0
TXN002937,2023-11-12,CUST0031,Arun Patil,West,Nagpur,Sports,Badminton Racket,4,1481.69,916.81,0.15,5926.76,889.01,5037.75,1370.51,Credit Card,0
TXN002938,2023-02-28,CUST0257,Nisha Trivedi,South,Mysore,Electronics,Smart TV,1,35572.13,27153.58,0.15,35572.13,5335.82,30236.31,3082.73,Net Banking,0
TXN002939,2023-09-25,CUST0099,Priya Patel,Central,Indore,Groceries,Sugar 1kg,4,53.25,43.08,0.15,213.0,31.95,181.05,8.73,Cash,0
TXN002940,2023-10-23,CUST0262,Geeta Bhatt,South,Bangalore,Groceries,Whole Wheat Flour 5kg,3,263.35,193.6,0.0,790.05,0.0,790.05,209.25,Cash,0
TXN002941,2024-01-12,CUST0080,Divya Iyer,West,Mumbai,Electronics,Smartphone,1,22418.97,16691.77,0.2,22418.97,4483.79,17935.18,1243.41,UPI,0
TXN002942,2024-04-25,CUST0080,Rohan Mehta,East,Bhubaneswar,Furniture,Wooden Desk,4,11967.36,8691.42,0.15,47869.44,7180.42,40689.02,5923.34,Cash,0
TXN002943,2023-12-11,CUST0206,Harish Agarwal,North,Delhi,Sports,Cricket Bat,2,2854.26,1757.07,0.15,5708.52,856.28,4852.24,1338.1,Net Banking,0
TXN002944,2023-02-03,CUST0218,Geeta Bhatt,South,Chennai,Electronics,Router,1,2789.9,1861.69,0.2,2789.9,557.98,2231.92,370.23,UPI,0
TXN002945,2023-09-08,CUST0056,Rekha Srivastava,East,Bhubaneswar,Sports,Dumbbells Set,1,3546.81,2150.33,0.05,3546.81,177.34,3369.47,1219.14,Debit Card,0
TXN002946,2024-09-28,CUST0274,Sanjay Yadav,Central,Raipur,Groceries,Tea Powder 500g,1,203.96,157.72,0.0,203.96,0.0,203.96,46.24,Debit Card,0
TXN002947,2024-03-25,CUST0139,Swati Kapoor,East,Ranchi,Clothing,Winter Jacket,1,4173.88,2141.92,0.0,4173.88,0.0,4173.88,2031.96,Net Banking,0
TXN002948,2024-11-03,CUST0118,Mohit Saxena,North,Chandigarh,Clothing,Women's Kurti,2,1272.02,601.99,0.1,2544.04,254.4,2289.64,1085.66,Debit Card,0
TXN002949,2024-12-11,CUST0255,Nikhil Dubey,East,Bhubaneswar,Sports,Badminton Racket,3,1605.25,890.07,0.2,4815.75,963.15,3852.6,1182.39,Net Banking,0
TXN002950,2024-12-03,CUST0184,Anita Verma,West,Pune,Groceries,Whole Wheat Flour 5kg,3,267.06,193.68,0.0,801.18,0.0,801.18,220.14,Debit Card,0
TXN002951,2024-04-29,CUST0145,Geeta Bhatt,West,Ahmedabad,Groceries,Whole Wheat Flour 5kg,1,259.52,184.69,0.05,259.52,12.98,246.54,61.85,Cash,0
TXN002952,2023-01-09,CUST0344,Suresh Pillai,Central,Gwalior,Clothing,Winter Jacket,1,3977.6,2191.34,0.15,3977.6,596.64,3380.96,1189.62,Debit Card,0
TXN002953,2023-08-01,CUST0052,Vijay Singh,Central,Indore,Sports,Dumbbells Set,3,3666.89,2184.14,0.1,11000.67,1100.07,9900.6,3348.18,Cash,0
TXN002954,2023-09-18,CUST0048,Arun Patil,South,Hyderabad,Groceries,Whole Wheat Flour 5kg,1,264.92,191.17,0.0,264.92,0.0,264.92,73.75,UPI,0
TXN002955,2024-09-21,CUST0185,Rekha Srivastava,South,Chennai,Cosmetics,Sunscreen SPF50,2,465.55,268.33,0.0,931.1,0.0,931.1,394.44,Cash,0
TXN002956,2023-10-31,CUST0384,Rekha Srivastava,West,Mumbai,Clothing,Women's Kurti,3,1306.48,605.37,0.0,3919.44,0.0,3919.44,2103.33,Net Banking,0
TXN002957,2024-11-21,CUST0219,Amit Kumar,Central,Gwalior,Groceries,Whole Wheat Flour 5kg,4,259.0,186.07,0.0,1036.0,0.0,1036.0,291.72,UPI,0
TXN002958,2023-09-28,CUST0320,Divya Iyer,East,Patna,Groceries,Pulses 1kg,1,147.67,102.38,0.15,147.67,22.15,125.52,23.14,UPI,0
TXN002959,2023-04-29,CUST0374,Sneha Gupta,South,Bangalore,Furniture,Wardrobe,3,19430.55,12216.73,0.05,58291.65,2914.58,55377.07,18726.88,Net Banking,0
TXN002960,2023-05-29,CUST0341,Nisha Trivedi,East,Kolkata,Clothing,Women's Kurti,1,1350.9,589.51,0.2,1350.9,270.18,1080.72,491.21,Credit Card,0
TXN002961,2023-04-15,CUST0051,Amit Kumar,East,Kolkata,Cosmetics,Lipstick,3,651.98,306.96,0.0,1955.94,0.0,1955.94,1035.06,Credit Card,0
TXN002962,2023-08-25,CUST0068,Asha Pandey,North,Delhi,Groceries,Basmati Rice 5kg,1,490.8,313.86,0.2,490.8,98.16,392.64,78.78,Net Banking,0
TXN002963,2024-05-03,CUST0227,Arun Patil,East,Patna,Sports,Dumbbells Set,4,3600.06,2228.8,0.0,14400.24,0.0,14400.24,5485.04,UPI,0
TXN002964,2023-10-07,CUST0420,Harish Agarwal,Central,Indore,Groceries,Tea Powder 500g,5,207.85,158.82,0.0,1039.25,0.0,1039.25,245.15,UPI,0
TXN002965,2023-05-17,CUST0022,Rahul Sharma,Central,Indore,Sports,Running Shoes,2,4808.9,3288.04,0.0,9617.8,0.0,9617.8,3041.72,Credit Card,0
TXN002966,2024-05-16,CUST0268,Kiran Bose,South,Bangalore,Groceries,Cooking Oil 1L,1,195.14,130.99,0.15,195.14,29.27,165.87,34.88,Net Banking,0
TXN002967,2024-01-27,CUST0093,Rahul Sharma,East,Bhubaneswar,Furniture,Office Chair,1,8392.0,5963.42,0.0,8392.0,0.0,8392.0,2428.58,Net Banking,0
TXN002968,2023-07-19,CUST0244,Sunita Mishra,West,Pune,Electronics,Router,2,3000.16,1955.65,0.0,6000.32,0.0,6000.32,2089.02,Credit Card,0
TXN002969,2024-04-23,CUST0160,Deepak Tiwari,South,Bangalore,Clothing,Formal Shirt,1,1964.46,923.83,0.15,1964.46,294.67,1669.79,745.96,Debit Card,0
